Identifiant arc,Libelle,Date et heure de comptage,Debit horaire,Taux d'occupation,Etat trafic,Identifiant noeud amont,Libelle noeud amont,Identifiant noeud aval,Libelle noeud aval,Etat arc,Date debut dispo data,Date fin dispo data,geo_point_2d,Unnamed: 14
6512,Belleville,2023-04-06T23:00:00+02:00,349.0,8.07389,Fluide,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6584,Bd_des_Invalides,2023-06-17T18:00:00+02:00,713.0,4.56444,Fluide,3411,Bd_des_Invalides-face_6,3412,Bd_des_Invalides-Varenne,Invalide,39062.0,44927.0,48.8555176690218,2.31502366508132
6512,Belleville,2023-04-06T15:00:00+02:00,376.0,11.32611,Fluide,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6584,Bd_des_Invalides,2023-06-17T17:00:00+02:00,674.0,4.32056,Fluide,3411,Bd_des_Invalides-face_6,3412,Bd_des_Invalides-Varenne,Invalide,39062.0,44927.0,48.8555176690218,2.31502366508132
6512,Belleville,2023-04-06T13:00:00+02:00,385.0,15.84333,Pr�-satur�,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6584,Bd_des_Invalides,2023-06-17T15:00:00+02:00,645.0,3.62945,Fluide,3411,Bd_des_Invalides-face_6,3412,Bd_des_Invalides-Varenne,Invalide,39062.0,44927.0,48.8555176690218,2.31502366508132
6512,Belleville,2023-04-06T11:00:00+02:00,275.0,15.29833,Pr�-satur�,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6584,Bd_des_Invalides,2023-06-17T10:00:00+02:00,391.0,2.67667,Fluide,3411,Bd_des_Invalides-face_6,3412,Bd_des_Invalides-Varenne,Invalide,39062.0,44927.0,48.8555176690218,2.31502366508132
6512,Belleville,2023-04-06T10:00:00+02:00,386.0,20.33611,Pr�-satur�,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6584,Bd_des_Invalides,2023-06-17T08:00:00+02:00,175.0,1.14889,Fluide,3411,Bd_des_Invalides-face_6,3412,Bd_des_Invalides-Varenne,Invalide,39062.0,44927.0,48.8555176690218,2.31502366508132
6512,Belleville,2023-04-06T07:00:00+02:00,219.0,5.88667,Fluide,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6584,Bd_des_Invalides,2023-06-17T06:00:00+02:00,81.0,0.27111,Fluide,3411,Bd_des_Invalides-face_6,3412,Bd_des_Invalides-Varenne,Invalide,39062.0,44927.0,48.8555176690218,2.31502366508132
6512,Belleville,2023-04-06T06:00:00+02:00,129.0,2.25889,Fluide,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6584,Bd_des_Invalides,2023-06-17T02:00:00+02:00,194.0,1.05667,Fluide,3411,Bd_des_Invalides-face_6,3412,Bd_des_Invalides-Varenne,Invalide,39062.0,44927.0,48.8555176690218,2.31502366508132
6512,Belleville,2023-04-06T05:00:00+02:00,96.0,11.02389,Fluide,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6512,Belleville,2023-04-06T04:00:00+02:00,105.0,1.98889,Fluide,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6512,Belleville,2023-04-06T03:00:00+02:00,153.0,3.77278,Fluide,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6512,Belleville,2023-04-06T02:00:00+02:00,228.0,9.13056,Fluide,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6512,Belleville,2023-04-06T01:00:00+02:00,359.0,24.11222,Pr�-satur�,3376,Belleville-Rampal,678,Fbg_Temple-Belleville,Invalide,37687.0,44927.0,48.8724947328372,2.37841967804897
6586,Bd_des_Invalides,2023-06-18T00:00:00+02:00,325.0,2.09056,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T23:00:00+02:00,281.0,1.56,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T21:00:00+02:00,492.0,2.715,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T20:00:00+02:00,543.0,3.215,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T17:00:00+02:00,448.0,2.70333,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T15:00:00+02:00,486.0,2.80056,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T14:00:00+02:00,444.0,2.64389,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T13:00:00+02:00,496.0,3.10722,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T11:00:00+02:00,467.0,2.62,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T10:00:00+02:00,321.0,1.89167,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T08:00:00+02:00,124.0,0.56111,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T06:00:00+02:00,70.0,0.29222,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T05:00:00+02:00,45.0,0.33278,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T04:00:00+02:00,72.0,0.41834,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6586,Bd_des_Invalides,2023-06-17T02:00:00+02:00,164.0,1.04222,Fluide,3412,Bd_des_Invalides-Varenne,3413,Bd_des_Invalides-Grenelle,Invalide,39062.0,44927.0,48.8570413806503,2.31520317704425
6813,Invalides_Gallieni,2023-06-17T19:00:00+02:00,631.0,3.68556,Fluide,3413,Bd_des_Invalides-Grenelle,3415,Av_Mal_Gallieni-Pl_Invalides,Invalide,41645.0,44927.0,48.8582453976209,2.31440197538638
6813,Invalides_Gallieni,2023-06-17T18:00:00+02:00,551.0,3.00334,Fluide,3413,Bd_des_Invalides-Grenelle,3415,Av_Mal_Gallieni-Pl_Invalides,Invalide,41645.0,44927.0,48.8582453976209,2.31440197538638
6813,Invalides_Gallieni,2023-06-17T15:00:00+02:00,486.0,2.80056,Fluide,3413,Bd_des_Invalides-Grenelle,3415,Av_Mal_Gallieni-Pl_Invalides,Invalide,41645.0,44927.0,48.8582453976209,2.31440197538638
6813,Invalides_Gallieni,2023-06-17T14:00:00+02:00,444.0,2.64389,Fluide,3413,Bd_des_Invalides-Grenelle,3415,Av_Mal_Gallieni-Pl_Invalides,Invalide,41645.0,44927.0,48.8582453976209,2.31440197538638
6813,Invalides_Gallieni,2023-06-17T13:00:00+02:00,496.0,3.10722,Fluide,3413,Bd_des_Invalides-Grenelle,3415,Av_Mal_Gallieni-Pl_Invalides,Invalide,41645.0,44927.0,48.8582453976209,2.31440197538638
6556,Av_Jean_Jaures,2024-03-08T00:00:00+01:00,370.0,12.16667,Fluide,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6813,Invalides_Gallieni,2023-06-17T12:00:00+02:00,483.0,2.95,Fluide,3413,Bd_des_Invalides-Grenelle,3415,Av_Mal_Gallieni-Pl_Invalides,Invalide,41645.0,44927.0,48.8582453976209,2.31440197538638
6556,Av_Jean_Jaures,2024-03-07T21:00:00+01:00,411.0,78.10778,Bloqu�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6813,Invalides_Gallieni,2023-06-17T10:00:00+02:00,321.0,1.89167,Fluide,3413,Bd_des_Invalides-Grenelle,3415,Av_Mal_Gallieni-Pl_Invalides,Invalide,41645.0,44927.0,48.8582453976209,2.31440197538638
6556,Av_Jean_Jaures,2024-03-07T18:00:00+01:00,516.0,29.41833,Pr�-satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6813,Invalides_Gallieni,2023-06-17T09:00:00+02:00,208.0,1.18389,Fluide,3413,Bd_des_Invalides-Grenelle,3415,Av_Mal_Gallieni-Pl_Invalides,Invalide,41645.0,44927.0,48.8582453976209,2.31440197538638
6556,Av_Jean_Jaures,2024-03-07T17:00:00+01:00,479.0,45.405,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6813,Invalides_Gallieni,2023-06-17T07:00:00+02:00,94.0,0.43,Fluide,3413,Bd_des_Invalides-Grenelle,3415,Av_Mal_Gallieni-Pl_Invalides,Invalide,41645.0,44927.0,48.8582453976209,2.31440197538638
6556,Av_Jean_Jaures,2024-03-07T16:00:00+01:00,404.0,43.21444,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6813,Invalides_Gallieni,2023-06-17T04:00:00+02:00,72.0,0.41834,Fluide,3413,Bd_des_Invalides-Grenelle,3415,Av_Mal_Gallieni-Pl_Invalides,Invalide,41645.0,44927.0,48.8582453976209,2.31440197538638
6556,Av_Jean_Jaures,2024-03-07T15:00:00+01:00,480.0,46.11945,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6556,Av_Jean_Jaures,2024-03-07T14:00:00+01:00,462.0,42.95611,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6556,Av_Jean_Jaures,2024-03-07T12:00:00+01:00,473.0,33.32834,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6556,Av_Jean_Jaures,2024-03-07T10:00:00+01:00,418.0,50.62056,Bloqu�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6556,Av_Jean_Jaures,2024-03-07T09:00:00+01:00,422.0,53.93167,Bloqu�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6556,Av_Jean_Jaures,2024-03-07T08:00:00+01:00,481.0,32.06833,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6556,Av_Jean_Jaures,2024-03-07T07:00:00+01:00,388.0,14.81722,Fluide,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6556,Av_Jean_Jaures,2024-03-07T05:00:00+01:00,94.0,2.48278,Fluide,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6556,Av_Jean_Jaures,2024-03-07T04:00:00+01:00,60.0,1.63722,Fluide,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6556,Av_Jean_Jaures,2024-03-07T03:00:00+01:00,91.0,2.67111,Fluide,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6556,Av_Jean_Jaures,2024-03-07T02:00:00+01:00,141.0,3.88667,Fluide,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.8880196151559,2.38994883703183
6997,Bd_Poniatowski,2023-05-05T00:00:00+02:00,347.0,2.40556,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6997,Bd_Poniatowski,2023-05-04T23:00:00+02:00,361.0,2.72611,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6997,Bd_Poniatowski,2023-05-04T21:00:00+02:00,724.0,5.00889,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6997,Bd_Poniatowski,2023-05-04T20:00:00+02:00,761.0,7.195,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6997,Bd_Poniatowski,2023-05-04T17:00:00+02:00,701.0,5.00444,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6609,Av_Marceau,2023-06-17T23:00:00+02:00,954.0,0.68722,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T22:00:00+02:00,984.0,0.62611,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T19:00:00+02:00,1124.0,2.74,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T18:00:00+02:00,1004.0,2.25444,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T16:00:00+02:00,1098.0,1.96278,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T13:00:00+02:00,1108.0,1.985,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T12:00:00+02:00,1139.0,1.83723,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T10:00:00+02:00,946.0,0.63222,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T08:00:00+02:00,553.0,0.15556,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T07:00:00+02:00,454.0,0.04944,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T06:00:00+02:00,345.0,0.10778,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-06-17T04:00:00+02:00,483.0,0.145,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6818,Bd_Malesherbes,2023-07-07T00:00:00+02:00,952.0,2.24556,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-07-06T21:00:00+02:00,1219.0,2.97667,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-07-06T19:00:00+02:00,1598.0,3.62,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-07-06T18:00:00+02:00,1580.0,4.31667,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6818,Bd_Malesherbes,2023-07-06T17:00:00+02:00,1192.0,1.05722,Fluide,3240,Malesherbes-Monceau,3241,Malesherbes-Courcelles,Invalide,41645.0,44927.0,48.8801257196549,2.31354321055581
6625,Av_Simon_Bolivar,2023-06-17T23:00:00+02:00,167.0,2.83555,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-06-17T21:00:00+02:00,223.0,4.70056,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-06-17T20:00:00+02:00,271.0,5.08334,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-06-17T19:00:00+02:00,225.0,5.84945,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-06-17T18:00:00+02:00,221.0,4.78445,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-06-17T17:00:00+02:00,196.0,3.24944,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-06-17T13:00:00+02:00,228.0,4.18389,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-06-17T10:00:00+02:00,158.0,2.80111,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-06-17T08:00:00+02:00,91.0,1.52389,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-06-17T02:00:00+02:00,175.0,2.11722,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-06-17T01:00:00+02:00,173.0,2.25778,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6622,Av_Simon_Bolivar,2023-06-17T23:00:00+02:00,230.0,7.79556,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T21:00:00+02:00,301.0,10.97555,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T19:00:00+02:00,264.0,12.30389,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T17:00:00+02:00,241.0,9.65833,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T14:00:00+02:00,242.0,9.94222,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T12:00:00+02:00,246.0,11.55722,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T10:00:00+02:00,161.0,6.02,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T09:00:00+02:00,119.0,5.69667,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T07:00:00+02:00,56.0,1.70445,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T06:00:00+02:00,62.0,1.53833,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T05:00:00+02:00,87.0,2.17611,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6622,Av_Simon_Bolivar,2023-06-17T04:00:00+02:00,103.0,2.47889,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,38353.0,43617.0,48.8776762613363,2.37404738452751
6627,Av_Simon_Bolivar,2023-06-18T00:00:00+02:00,243.0,3.76611,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-06-17T22:00:00+02:00,221.0,3.85222,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-06-17T21:00:00+02:00,223.0,4.70056,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-06-17T15:00:00+02:00,207.0,3.73834,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-06-17T11:00:00+02:00,222.0,9.73,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-06-17T10:00:00+02:00,158.0,2.80111,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-06-17T08:00:00+02:00,91.0,1.52389,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-06-17T05:00:00+02:00,57.0,0.71389,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-06-17T03:00:00+02:00,123.0,1.53667,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-06-17T02:00:00+02:00,175.0,2.11722,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6624,Av_Simon_Bolivar,2023-06-18T00:00:00+02:00,202.0,4.06722,Fluide,3432,Atlas-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8763992558006,2.37749683959955
6624,Av_Simon_Bolivar,2023-06-17T22:00:00+02:00,255.0,3.52889,Fluide,3432,Atlas-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8763992558006,2.37749683959955
6624,Av_Simon_Bolivar,2023-06-17T20:00:00+02:00,309.0,4.11833,Fluide,3432,Atlas-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8763992558006,2.37749683959955
6624,Av_Simon_Bolivar,2023-06-17T18:00:00+02:00,261.0,3.80167,Fluide,3432,Atlas-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8763992558006,2.37749683959955
6624,Av_Simon_Bolivar,2023-06-17T17:00:00+02:00,241.0,3.50444,Fluide,3432,Atlas-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8763992558006,2.37749683959955
6624,Av_Simon_Bolivar,2023-06-17T12:00:00+02:00,246.0,4.07056,Fluide,3432,Atlas-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8763992558006,2.37749683959955
6624,Av_Simon_Bolivar,2023-06-17T09:00:00+02:00,119.0,2.63722,Fluide,3432,Atlas-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8763992558006,2.37749683959955
6624,Av_Simon_Bolivar,2023-06-17T06:00:00+02:00,62.0,0.88778,Fluide,3432,Atlas-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8763992558006,2.37749683959955
6624,Av_Simon_Bolivar,2023-06-17T03:00:00+02:00,144.0,2.61,Fluide,3432,Atlas-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8763992558006,2.37749683959955
